danceability, energy, key, loudness, mode, speechiness, acousticness, instrumentalness, liveness, valence, tempo, type, id, uri, track_href, analysis_url, duration_ms, time_signature
0.713, 0.46, 2, -10.346, 1, 0.0426, 0.182, 0.897, 0.094, 0.483, 135.482, audio_features, 6W03BOggURVJECgPfpz7Gh, spotify:track:6W03BOggURVJECgPfpz7Gh, https://api.spotify.com/v1/tracks/6W03BOggURVJECgPfpz7Gh, https://api.spotify.com/v1/audio-analysis/6W03BOggURVJECgPfpz7Gh, 304213, 4
0.484, 0.735, 0, -11.941, 1, 0.0511, 0.195, 0.894, 0.698, 0.788, 107.837, audio_features, 08zM9Tx6Ya7346nDoW2Dbh, spotify:track:08zM9Tx6Ya7346nDoW2Dbh, https://api.spotify.com/v1/tracks/08zM9Tx6Ya7346nDoW2Dbh, https://api.spotify.com/v1/audio-analysis/08zM9Tx6Ya7346nDoW2Dbh, 756971, 4
0.97, 0.517, 0, -9.645, 1, 0.117, 0.135, 0.0133, 0.073, 0.963, 110.152, audio_features, 0FGUxjQ7vd3QeWz6vK0EPY, spotify:track:0FGUxjQ7vd3QeWz6vK0EPY, https://api.spotify.com/v1/tracks/0FGUxjQ7vd3QeWz6vK0EPY, https://api.spotify.com/v1/audio-analysis/0FGUxjQ7vd3QeWz6vK0EPY, 356608, 4
0.907, 0.66, 1, -11.951, 0, 0.0459, 0.0335, 0.194, 0.112, 0.973, 130.747, audio_features, 0RleEAKmcUbJ3R7AK0dSfV, spotify:track:0RleEAKmcUbJ3R7AK0dSfV, https://api.spotify.com/v1/tracks/0RleEAKmcUbJ3R7AK0dSfV, https://api.spotify.com/v1/audio-analysis/0RleEAKmcUbJ3R7AK0dSfV, 338410, 4
0.48, 0.647, 9, -6.356, 1, 0.0482, 0.213, 0.637, 0.0888, 0.275, 140.008, audio_features, 0n7WH5Gb28kHNSc5bBR3oR, spotify:track:0n7WH5Gb28kHNSc5bBR3oR, https://api.spotify.com/v1/tracks/0n7WH5Gb28kHNSc5bBR3oR, https://api.spotify.com/v1/audio-analysis/0n7WH5Gb28kHNSc5bBR3oR, 255453, 3
0.439, 0.361, 9, -12.662, 0, 0.0305, 0.691, 0.305, 0.213, 0.112, 136.794, audio_features, 0pab5P1Vod5G3Oex6Dh1El, spotify:track:0pab5P1Vod5G3Oex6Dh1El, https://api.spotify.com/v1/tracks/0pab5P1Vod5G3Oex6Dh1El, https://api.spotify.com/v1/audio-analysis/0pab5P1Vod5G3Oex6Dh1El, 254133, 4
0.353, 0.813, 7, -4.814, 0, 0.0362, 0.21, 0.408, 0.324, 0.371, 168.135, audio_features, 3hvjNXgl7XYGk6ipCuN92P, spotify:track:3hvjNXgl7XYGk6ipCuN92P, https://api.spotify.com/v1/tracks/3hvjNXgl7XYGk6ipCuN92P, https://api.spotify.com/v1/audio-analysis/3hvjNXgl7XYGk6ipCuN92P, 327133, 4
0.653, 0.7, 11, -15.138, 0, 0.038, 0.692, 0.859, 0.102, 0.51, 132.944, audio_features, 133Ua3dR8fOR8uP7adVcL4, spotify:track:133Ua3dR8fOR8uP7adVcL4, https://api.spotify.com/v1/tracks/133Ua3dR8fOR8uP7adVcL4, https://api.spotify.com/v1/audio-analysis/133Ua3dR8fOR8uP7adVcL4, 233883, 4
0.804, 0.872, 6, -7.931, 1, 0.052, 0.00595, 0.521, 0.211, 0.856, 110.409, audio_features, 1LQmyPcWxfN7yih7FYUNXe, spotify:track:1LQmyPcWxfN7yih7FYUNXe, https://api.spotify.com/v1/tracks/1LQmyPcWxfN7yih7FYUNXe, https://api.spotify.com/v1/audio-analysis/1LQmyPcWxfN7yih7FYUNXe, 259027, 4
0.627, 0.949, 9, -5.03, 1, 0.0414, 0.091, 0, 0.0636, 0.87, 142.015, audio_features, 1QoscuA1IQbIKSAxCVVMl4, spotify:track:1QoscuA1IQbIKSAxCVVMl4, https://api.spotify.com/v1/tracks/1QoscuA1IQbIKSAxCVVMl4, https://api.spotify.com/v1/audio-analysis/1QoscuA1IQbIKSAxCVVMl4, 313960, 4
0.696, 0.448, 2, -13.402, 1, 0.0435, 0.31, 0.000204, 0.0662, 0.883, 112.874, audio_features, 27f7bYPpBqnUqBf1batWNT, spotify:track:27f7bYPpBqnUqBf1batWNT, https://api.spotify.com/v1/tracks/27f7bYPpBqnUqBf1batWNT, https://api.spotify.com/v1/audio-analysis/27f7bYPpBqnUqBf1batWNT, 204600, 4
0.362, 0.376, 0, -14.392, 1, 0.0417, 0.086, 0.291, 0.0846, 0.34, 152.046, audio_features, 2PFYK7BI5JRoKOfA1FtfTV, spotify:track:2PFYK7BI5JRoKOfA1FtfTV, https://api.spotify.com/v1/tracks/2PFYK7BI5JRoKOfA1FtfTV, https://api.spotify.com/v1/audio-analysis/2PFYK7BI5JRoKOfA1FtfTV, 249733, 4
0.37, 0.911, 9, -4.362, 1, 0.0625, 0.0507, 0.0146, 0.0699, 0.707, 152.426, audio_features, 2csUN49CrnF4c9cQvfKCj1, spotify:track:2csUN49CrnF4c9cQvfKCj1, https://api.spotify.com/v1/tracks/2csUN49CrnF4c9cQvfKCj1, https://api.spotify.com/v1/audio-analysis/2csUN49CrnF4c9cQvfKCj1, 338080, 4
0.92, 0.561, 6, -7.837, 0, 0.229, 0.0213, 0, 0.136, 0.883, 114.015, audio_features, 30Md5Xnw2DHWZF6IQs3bOV, spotify:track:30Md5Xnw2DHWZF6IQs3bOV, https://api.spotify.com/v1/tracks/30Md5Xnw2DHWZF6IQs3bOV, https://api.spotify.com/v1/audio-analysis/30Md5Xnw2DHWZF6IQs3bOV, 239813, 4
0.48, 0.827, 7, -6.712, 0, 0.0414, 0.445, 0.341, 0.56, 0.974, 178.136, audio_features, 3BJqEsMJ6gxMRNBr6DJAq8, spotify:track:3BJqEsMJ6gxMRNBr6DJAq8, https://api.spotify.com/v1/tracks/3BJqEsMJ6gxMRNBr6DJAq8, https://api.spotify.com/v1/audio-analysis/3BJqEsMJ6gxMRNBr6DJAq8, 194080, 4
0.659, 0.672, 0, -12.431, 1, 0.068, 0.1, 0.000665, 0.198, 0.393, 88.444, audio_features, 3QEBGTHfsIw3OC81dYikCH, spotify:track:3QEBGTHfsIw3OC81dYikCH, https://api.spotify.com/v1/tracks/3QEBGTHfsIw3OC81dYikCH, https://api.spotify.com/v1/audio-analysis/3QEBGTHfsIw3OC81dYikCH, 241467, 4
0.601, 0.56, 4, -12.534, 0, 0.0281, 0.508, 2.32e-05, 0.119, 0.835, 105.009, audio_features, 404gMKWRXpT3B2A6U8MXIL, spotify:track:404gMKWRXpT3B2A6U8MXIL, https://api.spotify.com/v1/tracks/404gMKWRXpT3B2A6U8MXIL, https://api.spotify.com/v1/audio-analysis/404gMKWRXpT3B2A6U8MXIL, 290893, 4
0.586, 0.975, 10, -4.066, 1, 0.12, 0.0648, 0.0324, 0.702, 0.561, 159.997, audio_features, 14knd7ZIqcs7TdfrUXHsnH, spotify:track:14knd7ZIqcs7TdfrUXHsnH, https://api.spotify.com/v1/tracks/14knd7ZIqcs7TdfrUXHsnH, https://api.spotify.com/v1/audio-analysis/14knd7ZIqcs7TdfrUXHsnH, 224173, 4
0.697, 0.756, 1, -7.971, 0, 0.0884, 0.0589, 0, 0.383, 0.785, 96.015, audio_features, 4a7iNsBx9sIDcqv0AdmFKn, spotify:track:4a7iNsBx9sIDcqv0AdmFKn, https://api.spotify.com/v1/tracks/4a7iNsBx9sIDcqv0AdmFKn, https://api.spotify.com/v1/audio-analysis/4a7iNsBx9sIDcqv0AdmFKn, 299093, 4
0.752, 0.854, 7, -4.08, 1, 0.0359, 0.0212, 0.22, 0.0843, 0.649, 108.456, audio_features, 4hIwQWVYQ3SMSjkVXrMJKv, spotify:track:4hIwQWVYQ3SMSjkVXrMJKv, https://api.spotify.com/v1/tracks/4hIwQWVYQ3SMSjkVXrMJKv, https://api.spotify.com/v1/audio-analysis/4hIwQWVYQ3SMSjkVXrMJKv, 374840, 4
0.903, 0.684, 1, -8.507, 1, 0.184, 0.0697, 0.0169, 0.278, 0.682, 114.874, audio_features, 4ivYk74zU0VGCG2PSwTv7N, spotify:track:4ivYk74zU0VGCG2PSwTv7N, https://api.spotify.com/v1/tracks/4ivYk74zU0VGCG2PSwTv7N, https://api.spotify.com/v1/audio-analysis/4ivYk74zU0VGCG2PSwTv7N, 332800, 4
0.701, 0.701, 5, -10.323, 0, 0.123, 0.525, 0.047, 0.235, 0.884, 110.718, audio_features, 5mpjIvDq4cgQFyZviKwSRP, spotify:track:5mpjIvDq4cgQFyZviKwSRP, https://api.spotify.com/v1/tracks/5mpjIvDq4cgQFyZviKwSRP, https://api.spotify.com/v1/audio-analysis/5mpjIvDq4cgQFyZviKwSRP, 448914, 4
0.632, 0.682, 4, -8.052, 1, 0.0459, 0.000323, 0.0248, 0.142, 0.532, 122.983, audio_features, 6EidGY4S6hkU6fwNdSSabg, spotify:track:6EidGY4S6hkU6fwNdSSabg, https://api.spotify.com/v1/tracks/6EidGY4S6hkU6fwNdSSabg, https://api.spotify.com/v1/audio-analysis/6EidGY4S6hkU6fwNdSSabg, 227086, 3
0.796, 0.518, 7, -8.707, 1, 0.0577, 0.0381, 0.00299, 0.348, 0.376, 77.643, audio_features, 4UCuzk2aIxirZGk6VwTNax, spotify:track:4UCuzk2aIxirZGk6VwTNax, https://api.spotify.com/v1/tracks/4UCuzk2aIxirZGk6VwTNax, https://api.spotify.com/v1/audio-analysis/4UCuzk2aIxirZGk6VwTNax, 305333, 4
0.623, 0.684, 2, -8.239, 0, 0.0551, 0.0276, 0.331, 0.193, 0.638, 136.649, audio_features, 6lNq0WRb62TeLvuCoSszsj, spotify:track:6lNq0WRb62TeLvuCoSszsj, https://api.spotify.com/v1/tracks/6lNq0WRb62TeLvuCoSszsj, https://api.spotify.com/v1/audio-analysis/6lNq0WRb62TeLvuCoSszsj, 222692, 4
0.674, 0.591, 6, -8.589, 0, 0.0758, 0.432, 5.64e-05, 0.11, 0.732, 98.454, audio_features, 2RpQKR3D9NtUH18FrA0yjJ, spotify:track:2RpQKR3D9NtUH18FrA0yjJ, https://api.spotify.com/v1/tracks/2RpQKR3D9NtUH18FrA0yjJ, https://api.spotify.com/v1/audio-analysis/2RpQKR3D9NtUH18FrA0yjJ, 221667, 4
0.49, 0.536, 7, -10.83, 1, 0.0382, 0.0391, 0.371, 0.116, 0.732, 118.008, audio_features, 7Me0vOSlJfaPY7Pc4GeItd, spotify:track:7Me0vOSlJfaPY7Pc4GeItd, https://api.spotify.com/v1/tracks/7Me0vOSlJfaPY7Pc4GeItd, https://api.spotify.com/v1/audio-analysis/7Me0vOSlJfaPY7Pc4GeItd, 638427, 4
0.631, 0.604, 7, -9.936, 1, 0.141, 0.127, 0, 0.22, 0.639, 101.925, audio_features, 7mOMUXj6r9C2JXD7YTNYPj, spotify:track:7mOMUXj6r9C2JXD7YTNYPj, https://api.spotify.com/v1/tracks/7mOMUXj6r9C2JXD7YTNYPj, https://api.spotify.com/v1/audio-analysis/7mOMUXj6r9C2JXD7YTNYPj, 255130, 4
0.458, 0.823, 1, -7.744, 0, 0.0428, 0.469, 2.26e-06, 0.179, 0.687, 100.421, audio_features, 06pCe1Y6j7kTi6tt2qeMP1, spotify:track:06pCe1Y6j7kTi6tt2qeMP1, https://api.spotify.com/v1/tracks/06pCe1Y6j7kTi6tt2qeMP1, https://api.spotify.com/v1/audio-analysis/06pCe1Y6j7kTi6tt2qeMP1, 198813, 4
0.916, 0.684, 11, -12.284, 0, 0.0842, 0.00492, 0.66, 0.0815, 0.858, 122.195, audio_features, 0933p1w7AKHfOtRpHydQiP, spotify:track:0933p1w7AKHfOtRpHydQiP, https://api.spotify.com/v1/tracks/0933p1w7AKHfOtRpHydQiP, https://api.spotify.com/v1/audio-analysis/0933p1w7AKHfOtRpHydQiP, 164960, 4
0.277, 0.828, 9, -9.009, 1, 0.0536, 0.0105, 0.521, 0.143, 0.34, 156.363, audio_features, 0WWmHtyxAuxnuACtwAJMxA, spotify:track:0WWmHtyxAuxnuACtwAJMxA, https://api.spotify.com/v1/tracks/0WWmHtyxAuxnuACtwAJMxA, https://api.spotify.com/v1/audio-analysis/0WWmHtyxAuxnuACtwAJMxA, 198529, 4
0.458, 0.227, 8, -10.74, 1, 0.0308, 0.892, 4.63e-05, 0.0941, 0.132, 115.516, audio_features, 0m560umx98aGNhKQvrFZMT, spotify:track:0m560umx98aGNhKQvrFZMT, https://api.spotify.com/v1/tracks/0m560umx98aGNhKQvrFZMT, https://api.spotify.com/v1/audio-analysis/0m560umx98aGNhKQvrFZMT, 323187, 4
0.477, 0.566, 2, -12.274, 1, 0.335, 0.238, 0, 0.122, 0.778, 167.907, audio_features, 42rFOQqHmXf9IkdwVqkooK, spotify:track:42rFOQqHmXf9IkdwVqkooK, https://api.spotify.com/v1/tracks/42rFOQqHmXf9IkdwVqkooK, https://api.spotify.com/v1/audio-analysis/42rFOQqHmXf9IkdwVqkooK, 297493, 4
0.497, 0.51, 8, -10.525, 1, 0.075, 0.693, 0.0312, 0.332, 0.373, 111.742, audio_features, 17pDYuwdakHhG64f3CJSHX, spotify:track:17pDYuwdakHhG64f3CJSHX, https://api.spotify.com/v1/tracks/17pDYuwdakHhG64f3CJSHX, https://api.spotify.com/v1/audio-analysis/17pDYuwdakHhG64f3CJSHX, 913827, 4
0.702, 0.851, 2, -5.92, 1, 0.0434, 0.00261, 0.121, 0.0859, 0.508, 118.004, audio_features, 2f1dCXUfGihoXwMl1XqUx9, spotify:track:2f1dCXUfGihoXwMl1XqUx9, https://api.spotify.com/v1/tracks/2f1dCXUfGihoXwMl1XqUx9, https://api.spotify.com/v1/audio-analysis/2f1dCXUfGihoXwMl1XqUx9, 264707, 4
0.362, 0.796, 7, -8.733, 0, 0.0674, 0.00412, 0.81, 0.342, 0.456, 144.102, audio_features, 2sEmZge5ZfzrFrDGFJbkyP, spotify:track:2sEmZge5ZfzrFrDGFJbkyP, https://api.spotify.com/v1/tracks/2sEmZge5ZfzrFrDGFJbkyP, https://api.spotify.com/v1/audio-analysis/2sEmZge5ZfzrFrDGFJbkyP, 508773, 4
0.141, 0.937, 9, -5.749, 1, 0.13, 0.000404, 0.751, 0.455, 0.0424, 90.948, audio_features, 3CJT3NY7LLs3dSwm2C59vC, spotify:track:3CJT3NY7LLs3dSwm2C59vC, https://api.spotify.com/v1/tracks/3CJT3NY7LLs3dSwm2C59vC, https://api.spotify.com/v1/audio-analysis/3CJT3NY7LLs3dSwm2C59vC, 247427, 4
0.682, 0.43, 0, -10.946, 1, 0.0572, 0.213, 0.182, 0.0901, 0.628, 134.496, audio_features, 3Cioq9gEBcdBZi6SAIfR8l, spotify:track:3Cioq9gEBcdBZi6SAIfR8l, https://api.spotify.com/v1/tracks/3Cioq9gEBcdBZi6SAIfR8l, https://api.spotify.com/v1/audio-analysis/3Cioq9gEBcdBZi6SAIfR8l, 377627, 4
0.683, 0.708, 4, -6.852, 0, 0.0289, 0.518, 2.08e-05, 0.175, 0.969, 106.446, audio_features, 1683Q5FUEQ4fIG2f87MAW4, spotify:track:1683Q5FUEQ4fIG2f87MAW4, https://api.spotify.com/v1/tracks/1683Q5FUEQ4fIG2f87MAW4, https://api.spotify.com/v1/audio-analysis/1683Q5FUEQ4fIG2f87MAW4, 155133, 4
0.64, 0.657, 5, -7.83, 1, 0.0303, 0.652, 0.896, 0.108, 0.765, 96.655, audio_features, 4KjXdsHEU5HHR7D5EcyTyK, spotify:track:4KjXdsHEU5HHR7D5EcyTyK, https://api.spotify.com/v1/tracks/4KjXdsHEU5HHR7D5EcyTyK, https://api.spotify.com/v1/audio-analysis/4KjXdsHEU5HHR7D5EcyTyK, 187973, 4
0.658, 0.39, 9, -15.714, 0, 0.0462, 0.926, 0.929, 0.106, 0.702, 76.518, audio_features, 4PpGHhetsHErdqdlwuHzVL, spotify:track:4PpGHhetsHErdqdlwuHzVL, https://api.spotify.com/v1/tracks/4PpGHhetsHErdqdlwuHzVL, https://api.spotify.com/v1/audio-analysis/4PpGHhetsHErdqdlwuHzVL, 223160, 4
0.212, 0.66, 2, -7.822, 1, 0.0566, 0.00268, 0.144, 0.364, 0.482, 170.246, audio_features, 0rN7PvLE7SGY3qvBbqmz9d, spotify:track:0rN7PvLE7SGY3qvBbqmz9d, https://api.spotify.com/v1/tracks/0rN7PvLE7SGY3qvBbqmz9d, https://api.spotify.com/v1/audio-analysis/0rN7PvLE7SGY3qvBbqmz9d, 161741, 4
0.554, 0.329, 5, -13.648, 1, 0.0297, 0.76, 0.129, 0.101, 0.629, 169.718, audio_features, 4fi5KJ7cA8A4ivm9PdTvCX, spotify:track:4fi5KJ7cA8A4ivm9PdTvCX, https://api.spotify.com/v1/tracks/4fi5KJ7cA8A4ivm9PdTvCX, https://api.spotify.com/v1/audio-analysis/4fi5KJ7cA8A4ivm9PdTvCX, 122441, 4
0.678, 0.905, 7, -5.526, 0, 0.0784, 0.0568, 0.0239, 0.24, 0.898, 90.092, audio_features, 6YPwVMy9U1zFC1KjkyP61j, spotify:track:6YPwVMy9U1zFC1KjkyP61j, https://api.spotify.com/v1/tracks/6YPwVMy9U1zFC1KjkyP61j, https://api.spotify.com/v1/audio-analysis/6YPwVMy9U1zFC1KjkyP61j, 243787, 4
0.308, 0.554, 2, -9.621, 0, 0.0436, 0.00137, 0.916, 0.131, 0.435, 90.526, audio_features, 4i1hSCRu6bdSLANjWMIpRG, spotify:track:4i1hSCRu6bdSLANjWMIpRG, https://api.spotify.com/v1/tracks/4i1hSCRu6bdSLANjWMIpRG, https://api.spotify.com/v1/audio-analysis/4i1hSCRu6bdSLANjWMIpRG, 166853, 4
0.626, 0.619, 9, -10.957, 1, 0.142, 0.182, 0.000394, 0.0614, 0.608, 98.229, audio_features, 0eNYlz32HdnHWung0MKnTj, spotify:track:0eNYlz32HdnHWung0MKnTj, https://api.spotify.com/v1/tracks/0eNYlz32HdnHWung0MKnTj, https://api.spotify.com/v1/audio-analysis/0eNYlz32HdnHWung0MKnTj, 151520, 4
0.431, 0.597, 9, -12.934, 0, 0.194, 0.353, 0.42, 0.153, 0.617, 136.241, audio_features, 5VkHTogGhpdkLv0bOtlVjt, spotify:track:5VkHTogGhpdkLv0bOtlVjt, https://api.spotify.com/v1/tracks/5VkHTogGhpdkLv0bOtlVjt, https://api.spotify.com/v1/audio-analysis/5VkHTogGhpdkLv0bOtlVjt, 325733, 4
0.445, 0.846, 8, -6.401, 1, 0.0367, 0.458, 0.972, 0.13, 0.477, 175.259, audio_features, 5pKuBVhP1BmHMeddgGiKz8, spotify:track:5pKuBVhP1BmHMeddgGiKz8, https://api.spotify.com/v1/tracks/5pKuBVhP1BmHMeddgGiKz8, https://api.spotify.com/v1/audio-analysis/5pKuBVhP1BmHMeddgGiKz8, 235653, 4
0.751, 0.61, 5, -14.946, 1, 0.043, 0.0139, 0.913, 0.089, 0.0375, 125.237, audio_features, 4v9rHzCDgQXbDdB7t4Nwcz, spotify:track:4v9rHzCDgQXbDdB7t4Nwcz, https://api.spotify.com/v1/tracks/4v9rHzCDgQXbDdB7t4Nwcz, https://api.spotify.com/v1/audio-analysis/4v9rHzCDgQXbDdB7t4Nwcz, 480133, 4
0.375, 0.243, 11, -12.811, 0, 0.0621, 0.957, 0, 0.124, 0.239, 76.139, audio_features, 57W9BpsZ13U8QpvhjmFtEj, spotify:track:57W9BpsZ13U8QpvhjmFtEj, https://api.spotify.com/v1/tracks/57W9BpsZ13U8QpvhjmFtEj, https://api.spotify.com/v1/audio-analysis/57W9BpsZ13U8QpvhjmFtEj, 98693, 4
0.639, 0.69, 5, -6.903, 1, 0.029, 0.446, 0.0636, 0.313, 0.291, 127.288, audio_features, 6OjH8OwtF0HrNmU461RZ7f, spotify:track:6OjH8OwtF0HrNmU461RZ7f, https://api.spotify.com/v1/tracks/6OjH8OwtF0HrNmU461RZ7f, https://api.spotify.com/v1/audio-analysis/6OjH8OwtF0HrNmU461RZ7f, 65747, 4
0.317, 0.86, 7, -5.584, 1, 0.0432, 0.0867, 0.892, 0.142, 0.364, 91.906, audio_features, 7ccfqrzWiopQQ2uK6ZW6G1, spotify:track:7ccfqrzWiopQQ2uK6ZW6G1, https://api.spotify.com/v1/tracks/7ccfqrzWiopQQ2uK6ZW6G1, https://api.spotify.com/v1/audio-analysis/7ccfqrzWiopQQ2uK6ZW6G1, 270000, 4
0.407, 0.94, 7, -0.89, 1, 0.0858, 0.284, 7.68e-06, 0.238, 0.702, 107.952, audio_features, 3EOjahP0fSdP7Xr1fgYV7b, spotify:track:3EOjahP0fSdP7Xr1fgYV7b, https://api.spotify.com/v1/tracks/3EOjahP0fSdP7Xr1fgYV7b, https://api.spotify.com/v1/audio-analysis/3EOjahP0fSdP7Xr1fgYV7b, 193811, 4
0.195, 0.883, 2, -7.082, 1, 0.0631, 8.71e-05, 1.58e-05, 0.36, 0.33, 158.219, audio_features, 6XDIdtt7sugfe7UHYIDWXW, spotify:track:6XDIdtt7sugfe7UHYIDWXW, https://api.spotify.com/v1/tracks/6XDIdtt7sugfe7UHYIDWXW, https://api.spotify.com/v1/audio-analysis/6XDIdtt7sugfe7UHYIDWXW, 267633, 4
0.602, 0.455, 7, -15.298, 1, 0.0392, 0.787, 0.793, 0.0679, 0.754, 92.037, audio_features, 6ydWUkitVqMOvXWuZl9CDm, spotify:track:6ydWUkitVqMOvXWuZl9CDm, https://api.spotify.com/v1/tracks/6ydWUkitVqMOvXWuZl9CDm, https://api.spotify.com/v1/audio-analysis/6ydWUkitVqMOvXWuZl9CDm, 408467, 4
0.658, 0.577, 5, -5.638, 0, 0.0356, 0.0856, 0.000122, 0.129, 0.557, 87.933, audio_features, 7KTzOE30EJ54bHFrgRsfMg, spotify:track:7KTzOE30EJ54bHFrgRsfMg, https://api.spotify.com/v1/tracks/7KTzOE30EJ54bHFrgRsfMg, https://api.spotify.com/v1/audio-analysis/7KTzOE30EJ54bHFrgRsfMg, 120720, 4
0.362, 0.507, 1, -11.244, 1, 0.0396, 0.0177, 0.217, 0.113, 0.439, 146.741, audio_features, 7gC6Rbllqf1yXNC02e5jz2, spotify:track:7gC6Rbllqf1yXNC02e5jz2, https://api.spotify.com/v1/tracks/7gC6Rbllqf1yXNC02e5jz2, https://api.spotify.com/v1/audio-analysis/7gC6Rbllqf1yXNC02e5jz2, 634440, 3
0.688, 0.733, 9, -5.768, 1, 0.244, 0.525, 0.0175, 0.14, 0.877, 95.705, audio_features, 7nO8JYXutQHAigzMNawBd1, spotify:track:7nO8JYXutQHAigzMNawBd1, https://api.spotify.com/v1/tracks/7nO8JYXutQHAigzMNawBd1, https://api.spotify.com/v1/audio-analysis/7nO8JYXutQHAigzMNawBd1, 238561, 4
0.577, 0.38, 5, -10.099, 1, 0.0265, 0.139, 0.111, 0.166, 0.402, 132.45, audio_features, 1HZ6NfuvShuXznGsCtikcv, spotify:track:1HZ6NfuvShuXznGsCtikcv, https://api.spotify.com/v1/tracks/1HZ6NfuvShuXznGsCtikcv, https://api.spotify.com/v1/audio-analysis/1HZ6NfuvShuXznGsCtikcv, 429858, 4
0.607, 0.469, 1, -10.248, 0, 0.0297, 0.261, 0.4, 0.0953, 0.485, 118.669, audio_features, 0cDQyfkR7kYIBITKccaDmN, spotify:track:0cDQyfkR7kYIBITKccaDmN, https://api.spotify.com/v1/tracks/0cDQyfkR7kYIBITKccaDmN, https://api.spotify.com/v1/audio-analysis/0cDQyfkR7kYIBITKccaDmN, 555883, 4
0.769, 0.807, 10, -11.584, 0, 0.0487, 0.018, 0.898, 0.227, 0.954, 95.064, audio_features, 0tUb9gLtHyTzzycyNzr9Uh, spotify:track:0tUb9gLtHyTzzycyNzr9Uh, https://api.spotify.com/v1/tracks/0tUb9gLtHyTzzycyNzr9Uh, https://api.spotify.com/v1/audio-analysis/0tUb9gLtHyTzzycyNzr9Uh, 119373, 4
0.765, 0.526, 0, -7.732, 0, 0.0323, 0.24, 1.18e-05, 0.144, 0.775, 113.253, audio_features, 1CBnHyiS4Vz3SxJIVDcBg2, spotify:track:1CBnHyiS4Vz3SxJIVDcBg2, https://api.spotify.com/v1/tracks/1CBnHyiS4Vz3SxJIVDcBg2, https://api.spotify.com/v1/audio-analysis/1CBnHyiS4Vz3SxJIVDcBg2, 159250, 4
0.593, 0.332, 9, -7.609, 0, 0.0399, 0.701, 0.019, 0.162, 0.694, 190.129, audio_features, 25RPGkDBvks5Nr5e4sOM21, spotify:track:25RPGkDBvks5Nr5e4sOM21, https://api.spotify.com/v1/tracks/25RPGkDBvks5Nr5e4sOM21, https://api.spotify.com/v1/audio-analysis/25RPGkDBvks5Nr5e4sOM21, 214765, 3
0.656, 0.375, 5, -10.531, 1, 0.0631, 0.699, 3.62e-06, 0.155, 0.83, 137.981, audio_features, 7MX4lSYzoCfUVwikaPCdJE, spotify:track:7MX4lSYzoCfUVwikaPCdJE, https://api.spotify.com/v1/tracks/7MX4lSYzoCfUVwikaPCdJE, https://api.spotify.com/v1/audio-analysis/7MX4lSYzoCfUVwikaPCdJE, 224867, 4
0.259, 0.495, 4, -7.273, 1, 0.0303, 0.0526, 5.35e-05, 0.13, 0.143, 99.019, audio_features, 2OAOS8qkuKu5Kd8TvA5BAA, spotify:track:2OAOS8qkuKu5Kd8TvA5BAA, https://api.spotify.com/v1/tracks/2OAOS8qkuKu5Kd8TvA5BAA, https://api.spotify.com/v1/audio-analysis/2OAOS8qkuKu5Kd8TvA5BAA, 339510, 3
0.596, 0.744, 7, -10.175, 1, 0.0407, 0.161, 0.895, 0.161, 0.41, 93.171, audio_features, 2PtoK5er7s0aJuubT0ZjQy, spotify:track:2PtoK5er7s0aJuubT0ZjQy, https://api.spotify.com/v1/tracks/2PtoK5er7s0aJuubT0ZjQy, https://api.spotify.com/v1/audio-analysis/2PtoK5er7s0aJuubT0ZjQy, 140251, 4
0.628, 0.655, 0, -7.042, 1, 0.0443, 0.266, 0.188, 0.106, 0.168, 121.566, audio_features, 2bh5ZcwRlY8SvMQiOFgpgq, spotify:track:2bh5ZcwRlY8SvMQiOFgpgq, https://api.spotify.com/v1/tracks/2bh5ZcwRlY8SvMQiOFgpgq, https://api.spotify.com/v1/audio-analysis/2bh5ZcwRlY8SvMQiOFgpgq, 413133, 4
0.562, 0.691, 5, -12.899, 0, 0.0571, 0.551, 0.879, 0.121, 0.748, 98.483, audio_features, 2l36QGHlSs867KJhes8l1R, spotify:track:2l36QGHlSs867KJhes8l1R, https://api.spotify.com/v1/tracks/2l36QGHlSs867KJhes8l1R, https://api.spotify.com/v1/audio-analysis/2l36QGHlSs867KJhes8l1R, 366200, 4
0.603, 0.783, 6, -4.023, 1, 0.062, 0.449, 7.96e-06, 0.119, 0.775, 172.041, audio_features, 37y7iDayfwm3WXn5BiAoRk, spotify:track:37y7iDayfwm3WXn5BiAoRk, https://api.spotify.com/v1/tracks/37y7iDayfwm3WXn5BiAoRk, https://api.spotify.com/v1/audio-analysis/37y7iDayfwm3WXn5BiAoRk, 173104, 4
0.498, 0.771, 6, -13.287, 0, 0.0369, 2.6e-05, 0.827, 0.81, 0.917, 96.945, audio_features, 3FgImedDb9lW00Uw9C1xd3, spotify:track:3FgImedDb9lW00Uw9C1xd3, https://api.spotify.com/v1/tracks/3FgImedDb9lW00Uw9C1xd3, https://api.spotify.com/v1/audio-analysis/3FgImedDb9lW00Uw9C1xd3, 314773, 4
0.723, 0.361, 7, -17.88, 1, 0.0753, 0.795, 0.913, 0.073, 0.856, 104.896, audio_features, 3LsT91KRYwtMNnlmnTxMJU, spotify:track:3LsT91KRYwtMNnlmnTxMJU, https://api.spotify.com/v1/tracks/3LsT91KRYwtMNnlmnTxMJU, https://api.spotify.com/v1/audio-analysis/3LsT91KRYwtMNnlmnTxMJU, 411347, 4
