danceability, energy, key, loudness, mode, speechiness, acousticness, instrumentalness, liveness, valence, tempo, type, id, uri, track_href, analysis_url, duration_ms, time_signature
0.607, 0.886, 11, -7.903, 0, 0.0846, 0.0143, 6.59e-06, 0.0854, 0.706, 131.531, audio_features, 2GmMkODuUWlFZn87jdjbEy, spotify:track:2GmMkODuUWlFZn87jdjbEy, https://api.spotify.com/v1/tracks/2GmMkODuUWlFZn87jdjbEy, https://api.spotify.com/v1/audio-analysis/2GmMkODuUWlFZn87jdjbEy, 157213, 4
0.547, 0.82, 8, -6.728, 1, 0.0805, 0.261, 0, 0.3, 0.933, 118.208, audio_features, 6Ac4NVYYl2U73QiTt11ZKd, spotify:track:6Ac4NVYYl2U73QiTt11ZKd, https://api.spotify.com/v1/tracks/6Ac4NVYYl2U73QiTt11ZKd, https://api.spotify.com/v1/audio-analysis/6Ac4NVYYl2U73QiTt11ZKd, 172867, 4
0.591, 0.793, 7, -6.218, 1, 0.0456, 0.00139, 0.0225, 0.369, 0.413, 125.035, audio_features, 6AkrUkcJvjV7XI1Y9XInOb, spotify:track:6AkrUkcJvjV7XI1Y9XInOb, https://api.spotify.com/v1/tracks/6AkrUkcJvjV7XI1Y9XInOb, https://api.spotify.com/v1/audio-analysis/6AkrUkcJvjV7XI1Y9XInOb, 268787, 4
0.439, 0.397, 10, -9.038, 0, 0.0239, 0.0739, 0.000112, 0.225, 0.253, 63.147, audio_features, 4p9QKG0SMhOZzujKQTDG1z, spotify:track:4p9QKG0SMhOZzujKQTDG1z, https://api.spotify.com/v1/tracks/4p9QKG0SMhOZzujKQTDG1z, https://api.spotify.com/v1/audio-analysis/4p9QKG0SMhOZzujKQTDG1z, 204960, 4
0.532, 0.932, 9, -0.699, 1, 0.0409, 0.136, 3.85e-05, 0.218, 0.741, 126.016, audio_features, 5ZxIQNPTQmxsgjBdf1ZmmQ, spotify:track:5ZxIQNPTQmxsgjBdf1ZmmQ, https://api.spotify.com/v1/tracks/5ZxIQNPTQmxsgjBdf1ZmmQ, https://api.spotify.com/v1/audio-analysis/5ZxIQNPTQmxsgjBdf1ZmmQ, 146338, 4
0.154, 0.972, 7, -3.626, 1, 0.111, 0.000913, 0.247, 0.368, 0.213, 205.467, audio_features, 7pwULzYydZdjJX3SiqQ5bR, spotify:track:7pwULzYydZdjJX3SiqQ5bR, https://api.spotify.com/v1/tracks/7pwULzYydZdjJX3SiqQ5bR, https://api.spotify.com/v1/audio-analysis/7pwULzYydZdjJX3SiqQ5bR, 192920, 4
0.516, 0.959, 2, -2.484, 1, 0.0597, 0.000659, 4.44e-06, 0.046, 0.474, 109.91, audio_features, 6Lkm3HUB0wKn6LJqxnuxgs, spotify:track:6Lkm3HUB0wKn6LJqxnuxgs, https://api.spotify.com/v1/tracks/6Lkm3HUB0wKn6LJqxnuxgs, https://api.spotify.com/v1/audio-analysis/6Lkm3HUB0wKn6LJqxnuxgs, 191600, 4
0.635, 0.914, 0, -5.631, 1, 0.111, 0.0597, 0, 0.601, 0.922, 156.014, audio_features, 5c5a2Ptu8eyIpljhQHjIqk, spotify:track:5c5a2Ptu8eyIpljhQHjIqk, https://api.spotify.com/v1/tracks/5c5a2Ptu8eyIpljhQHjIqk, https://api.spotify.com/v1/audio-analysis/5c5a2Ptu8eyIpljhQHjIqk, 175493, 4
0.924, 0.42, 1, -9.221, 0, 0.0357, 0.0733, 5.21e-05, 0.107, 0.931, 99.271, audio_features, 7tTWmOr24lvIrq8xolWgg2, spotify:track:7tTWmOr24lvIrq8xolWgg2, https://api.spotify.com/v1/tracks/7tTWmOr24lvIrq8xolWgg2, https://api.spotify.com/v1/audio-analysis/7tTWmOr24lvIrq8xolWgg2, 192707, 4
0.647, 0.71, 0, -4.692, 1, 0.029, 0.000973, 0.703, 0.0777, 0.268, 110.059, audio_features, 7ckO5VCuSYBQGceDzJMd6S, spotify:track:7ckO5VCuSYBQGceDzJMd6S, https://api.spotify.com/v1/tracks/7ckO5VCuSYBQGceDzJMd6S, https://api.spotify.com/v1/audio-analysis/7ckO5VCuSYBQGceDzJMd6S, 217493, 4
0.679, 0.768, 0, -7.246, 1, 0.0787, 0.254, 0.0401, 0.0916, 0.685, 126.117, audio_features, 4R3i6bPqzQrOQGUmZNCgOe, spotify:track:4R3i6bPqzQrOQGUmZNCgOe, https://api.spotify.com/v1/tracks/4R3i6bPqzQrOQGUmZNCgOe, https://api.spotify.com/v1/audio-analysis/4R3i6bPqzQrOQGUmZNCgOe, 266627, 4
0.527, 0.871, 4, -8.708, 1, 0.0354, 0.0229, 0.155, 0.419, 0.107, 120.722, audio_features, 672N8DGGTOLCOgWe0koX5g, spotify:track:672N8DGGTOLCOgWe0koX5g, https://api.spotify.com/v1/tracks/672N8DGGTOLCOgWe0koX5g, https://api.spotify.com/v1/audio-analysis/672N8DGGTOLCOgWe0koX5g, 188560, 4
0.333, 0.82, 9, -8.427, 1, 0.04, 0.00589, 0.861, 0.474, 0.318, 91.886, audio_features, 2z3JEOnaMECZFpKyF4MGib, spotify:track:2z3JEOnaMECZFpKyF4MGib, https://api.spotify.com/v1/tracks/2z3JEOnaMECZFpKyF4MGib, https://api.spotify.com/v1/audio-analysis/2z3JEOnaMECZFpKyF4MGib, 147640, 4
0.686, 0.689, 3, -5.558, 1, 0.0366, 0.000313, 0.69, 0.0492, 0.875, 121.329, audio_features, 2BrL11P3djGJKirIN160qf, spotify:track:2BrL11P3djGJKirIN160qf, https://api.spotify.com/v1/tracks/2BrL11P3djGJKirIN160qf, https://api.spotify.com/v1/audio-analysis/2BrL11P3djGJKirIN160qf, 140533, 4
0.358, 0.559, 7, -4.689, 1, 0.0361, 0.0407, 0.00013, 0.0821, 0.334, 74.343, audio_features, 1gMnL6ChbTN7A0k7jmWTFj, spotify:track:1gMnL6ChbTN7A0k7jmWTFj, https://api.spotify.com/v1/tracks/1gMnL6ChbTN7A0k7jmWTFj, https://api.spotify.com/v1/audio-analysis/1gMnL6ChbTN7A0k7jmWTFj, 214839, 4
0.506, 0.671, 2, -6.454, 0, 0.0405, 0.058, 7.22e-06, 0.0737, 0.692, 108.546, audio_features, 7lJrfUAYPPKttRhVtbnsYr, spotify:track:7lJrfUAYPPKttRhVtbnsYr, https://api.spotify.com/v1/tracks/7lJrfUAYPPKttRhVtbnsYr, https://api.spotify.com/v1/audio-analysis/7lJrfUAYPPKttRhVtbnsYr, 246143, 4
0.502, 0.652, 9, -7.224, 1, 0.3, 0.0849, 0, 0.0675, 0.649, 136.04, audio_features, 3UaqMekEh1kbVu2A6DwiQs, spotify:track:3UaqMekEh1kbVu2A6DwiQs, https://api.spotify.com/v1/tracks/3UaqMekEh1kbVu2A6DwiQs, https://api.spotify.com/v1/audio-analysis/3UaqMekEh1kbVu2A6DwiQs, 254093, 4
0.423, 0.748, 5, -9.832, 1, 0.0387, 0.03, 0.221, 0.169, 0.428, 93.977, audio_features, 4YMjssjl6JWPF4ZIcvcwkg, spotify:track:4YMjssjl6JWPF4ZIcvcwkg, https://api.spotify.com/v1/tracks/4YMjssjl6JWPF4ZIcvcwkg, https://api.spotify.com/v1/audio-analysis/4YMjssjl6JWPF4ZIcvcwkg, 325200, 4
0.32, 0.798, 10, -7.078, 0, 0.124, 0.00033, 0.692, 0.176, 0.74, 84.696, audio_features, 38wCbVfMreML5ZhF5iQuKA, spotify:track:38wCbVfMreML5ZhF5iQuKA, https://api.spotify.com/v1/tracks/38wCbVfMreML5ZhF5iQuKA, https://api.spotify.com/v1/audio-analysis/38wCbVfMreML5ZhF5iQuKA, 209040, 4
0.485, 0.846, 11, -7.63, 0, 0.0528, 0.0157, 0.0287, 0.0766, 0.743, 144.246, audio_features, 49G0Rj1qpt75vdgiOo8QAE, spotify:track:49G0Rj1qpt75vdgiOo8QAE, https://api.spotify.com/v1/tracks/49G0Rj1qpt75vdgiOo8QAE, https://api.spotify.com/v1/audio-analysis/49G0Rj1qpt75vdgiOo8QAE, 237013, 4
0.341, 0.552, 8, -10.503, 1, 0.0423, 8.02e-05, 0.616, 0.0591, 0.486, 121.361, audio_features, 2Zb1vzq95XsUDGdjOkaGie, spotify:track:2Zb1vzq95XsUDGdjOkaGie, https://api.spotify.com/v1/tracks/2Zb1vzq95XsUDGdjOkaGie, https://api.spotify.com/v1/audio-analysis/2Zb1vzq95XsUDGdjOkaGie, 182493, 4
0.731, 0.875, 7, -6.393, 1, 0.0459, 0.000367, 0.858, 0.289, 0.166, 112.775, audio_features, 2mv6GY70UsHiTCGQZ4JfgC, spotify:track:2mv6GY70UsHiTCGQZ4JfgC, https://api.spotify.com/v1/tracks/2mv6GY70UsHiTCGQZ4JfgC, https://api.spotify.com/v1/audio-analysis/2mv6GY70UsHiTCGQZ4JfgC, 594453, 4
0.783, 0.666, 8, -9.523, 1, 0.0814, 0.665, 0, 0.204, 0.906, 92.471, audio_features, 6gQZKkphKIMxZgca5r7ImA, spotify:track:6gQZKkphKIMxZgca5r7ImA, https://api.spotify.com/v1/tracks/6gQZKkphKIMxZgca5r7ImA, https://api.spotify.com/v1/audio-analysis/6gQZKkphKIMxZgca5r7ImA, 233120, 4
0.701, 0.656, 7, -10.958, 1, 0.0326, 0.151, 0.00012, 0.0739, 0.851, 102.878, audio_features, 20jhZ58fJ7xTkTudhxrWQg, spotify:track:20jhZ58fJ7xTkTudhxrWQg, https://api.spotify.com/v1/tracks/20jhZ58fJ7xTkTudhxrWQg, https://api.spotify.com/v1/audio-analysis/20jhZ58fJ7xTkTudhxrWQg, 243533, 4
0.685, 0.843, 7, -8.363, 0, 0.0558, 0.0526, 0.0239, 0.229, 0.661, 91.272, audio_features, 3S9jeCmQQ5i3xRkaR6FpNf, spotify:track:3S9jeCmQQ5i3xRkaR6FpNf, https://api.spotify.com/v1/tracks/3S9jeCmQQ5i3xRkaR6FpNf, https://api.spotify.com/v1/audio-analysis/3S9jeCmQQ5i3xRkaR6FpNf, 350466, 4
0.486, 0.312, 2, -13.522, 1, 0.0533, 0.726, 1.59e-06, 0.0601, 0.598, 205.917, audio_features, 4Y4Gd3ty8uut6Qw43c7yJc, spotify:track:4Y4Gd3ty8uut6Qw43c7yJc, https://api.spotify.com/v1/tracks/4Y4Gd3ty8uut6Qw43c7yJc, https://api.spotify.com/v1/audio-analysis/4Y4Gd3ty8uut6Qw43c7yJc, 166827, 4
0.445, 0.612, 9, -12.025, 1, 0.0589, 0.118, 0.00661, 0.175, 0.497, 91.732, audio_features, 4eZDMbQm12jmaTFT6fOBwo, spotify:track:4eZDMbQm12jmaTFT6fOBwo, https://api.spotify.com/v1/tracks/4eZDMbQm12jmaTFT6fOBwo, https://api.spotify.com/v1/audio-analysis/4eZDMbQm12jmaTFT6fOBwo, 474400, 4
0.319, 0.65, 6, -13.927, 1, 0.0375, 0.0762, 0.129, 0.0962, 0.383, 149.886, audio_features, 00iV838pAEznn1qLoG8Rxy, spotify:track:00iV838pAEznn1qLoG8Rxy, https://api.spotify.com/v1/tracks/00iV838pAEznn1qLoG8Rxy, https://api.spotify.com/v1/audio-analysis/00iV838pAEznn1qLoG8Rxy, 317206, 4
0.238, 0.964, 4, -7.132, 0, 0.22, 2.68e-06, 0.00682, 0.357, 0.319, 117.967, audio_features, 3v84otT0tjqhDPpm52HLJ6, spotify:track:3v84otT0tjqhDPpm52HLJ6, https://api.spotify.com/v1/tracks/3v84otT0tjqhDPpm52HLJ6, https://api.spotify.com/v1/audio-analysis/3v84otT0tjqhDPpm52HLJ6, 173200, 4
0.816, 0.514, 10, -8.741, 1, 0.0339, 0.767, 0.949, 0.0899, 0.912, 136.837, audio_features, 4fQMGlCawbTkH9yPPZ49kP, spotify:track:4fQMGlCawbTkH9yPPZ49kP, https://api.spotify.com/v1/tracks/4fQMGlCawbTkH9yPPZ49kP, https://api.spotify.com/v1/audio-analysis/4fQMGlCawbTkH9yPPZ49kP, 176333, 4
0.682, 0.819, 9, -6.116, 1, 0.0501, 0.00994, 0.881, 0.0389, 0.312, 130.032, audio_features, 5FCyoZGaN6nRod1oNDJIWZ, spotify:track:5FCyoZGaN6nRod1oNDJIWZ, https://api.spotify.com/v1/tracks/5FCyoZGaN6nRod1oNDJIWZ, https://api.spotify.com/v1/audio-analysis/5FCyoZGaN6nRod1oNDJIWZ, 334800, 4
0.532, 0.948, 11, -5.153, 1, 0.0818, 0.00325, 0.449, 0.14, 0.376, 141.513, audio_features, 0QwzCPyTv6UnzjAhZZ0CkB, spotify:track:0QwzCPyTv6UnzjAhZZ0CkB, https://api.spotify.com/v1/tracks/0QwzCPyTv6UnzjAhZZ0CkB, https://api.spotify.com/v1/audio-analysis/0QwzCPyTv6UnzjAhZZ0CkB, 279800, 4
0.39, 0.839, 4, -4.69, 1, 0.0541, 0.00619, 5.61e-06, 0.287, 0.541, 152.089, audio_features, 2NqVgVZstbhxp3FF8RieCa, spotify:track:2NqVgVZstbhxp3FF8RieCa, https://api.spotify.com/v1/tracks/2NqVgVZstbhxp3FF8RieCa, https://api.spotify.com/v1/audio-analysis/2NqVgVZstbhxp3FF8RieCa, 132867, 4
0.257, 0.35, 9, -8.84, 1, 0.0284, 0.102, 1.34e-05, 0.116, 0.237, 80.541, audio_features, 3Oa4HmaT53IzzyZDbqmT2b, spotify:track:3Oa4HmaT53IzzyZDbqmT2b, https://api.spotify.com/v1/tracks/3Oa4HmaT53IzzyZDbqmT2b, https://api.spotify.com/v1/audio-analysis/3Oa4HmaT53IzzyZDbqmT2b, 238693, 4
0.504, 0.793, 4, -5.364, 0, 0.0398, 0.00457, 0.00308, 0.193, 0.182, 128.034, audio_features, 03gbCNDCin8AM7EyqIFv02, spotify:track:03gbCNDCin8AM7EyqIFv02, https://api.spotify.com/v1/tracks/03gbCNDCin8AM7EyqIFv02, https://api.spotify.com/v1/audio-analysis/03gbCNDCin8AM7EyqIFv02, 252440, 4
0.603, 0.944, 11, -3.626, 0, 0.347, 0.0481, 0, 0.342, 0.418, 130.035, audio_features, 7nCONy10IHp7XD3oYZ0lcx, spotify:track:7nCONy10IHp7XD3oYZ0lcx, https://api.spotify.com/v1/tracks/7nCONy10IHp7XD3oYZ0lcx, https://api.spotify.com/v1/audio-analysis/7nCONy10IHp7XD3oYZ0lcx, 202853, 4
0.494, 0.653, 0, -8.63, 1, 0.117, 0.199, 0.0635, 0.153, 0.28, 78.132, audio_features, 2cbrFLBZYNd3nJpWSEuw6j, spotify:track:2cbrFLBZYNd3nJpWSEuw6j, https://api.spotify.com/v1/tracks/2cbrFLBZYNd3nJpWSEuw6j, https://api.spotify.com/v1/audio-analysis/2cbrFLBZYNd3nJpWSEuw6j, 333400, 4
0.503, 0.855, 9, -5.585, 0, 0.188, 0.166, 0.127, 0.0606, 0.547, 88.175, audio_features, 3V0X9TnDk2YYy1KC9FczAl, spotify:track:3V0X9TnDk2YYy1KC9FczAl, https://api.spotify.com/v1/tracks/3V0X9TnDk2YYy1KC9FczAl, https://api.spotify.com/v1/audio-analysis/3V0X9TnDk2YYy1KC9FczAl, 207640, 4
0.357, 0.961, 9, -4.686, 0, 0.149, 0.138, 0.00117, 0.453, 0.439, 170.551, audio_features, 13Vpcq8uIH235ulRNQv9tU, spotify:track:13Vpcq8uIH235ulRNQv9tU, https://api.spotify.com/v1/tracks/13Vpcq8uIH235ulRNQv9tU, https://api.spotify.com/v1/audio-analysis/13Vpcq8uIH235ulRNQv9tU, 236853, 4
0.547, 0.943, 2, -2.502, 1, 0.244, 0.00463, 0.00789, 0.685, 0.515, 92.262, audio_features, 0RkvaJraEJFlb7gJ8mYPMQ, spotify:track:0RkvaJraEJFlb7gJ8mYPMQ, https://api.spotify.com/v1/tracks/0RkvaJraEJFlb7gJ8mYPMQ, https://api.spotify.com/v1/audio-analysis/0RkvaJraEJFlb7gJ8mYPMQ, 202307, 4
0.509, 0.96, 5, -2.397, 1, 0.119, 0.00103, 0.000903, 0.537, 0.534, 89.258, audio_features, 4AyifPSrdaeAYyWNGSqbd2, spotify:track:4AyifPSrdaeAYyWNGSqbd2, https://api.spotify.com/v1/tracks/4AyifPSrdaeAYyWNGSqbd2, https://api.spotify.com/v1/audio-analysis/4AyifPSrdaeAYyWNGSqbd2, 162027, 4
0.334, 0.957, 0, -2.189, 1, 0.0737, 3.94e-05, 0, 0.212, 0.418, 90.071, audio_features, 2NFWbLKExSkwiCGEVZnDWZ, spotify:track:2NFWbLKExSkwiCGEVZnDWZ, https://api.spotify.com/v1/tracks/2NFWbLKExSkwiCGEVZnDWZ, https://api.spotify.com/v1/audio-analysis/2NFWbLKExSkwiCGEVZnDWZ, 188280, 4
0.339, 0.986, 0, -2.954, 1, 0.157, 0.000126, 0.00179, 0.151, 0.307, 102.873, audio_features, 47uKn55GJg45rVYpwlbLk9, spotify:track:47uKn55GJg45rVYpwlbLk9, https://api.spotify.com/v1/tracks/47uKn55GJg45rVYpwlbLk9, https://api.spotify.com/v1/audio-analysis/47uKn55GJg45rVYpwlbLk9, 185400, 4
0.447, 0.975, 2, -3.271, 1, 0.0731, 5.11e-05, 0.402, 0.673, 0.214, 107.491, audio_features, 78aWqDEfG0QJ8U4Vy33mUz, spotify:track:78aWqDEfG0QJ8U4Vy33mUz, https://api.spotify.com/v1/tracks/78aWqDEfG0QJ8U4Vy33mUz, https://api.spotify.com/v1/audio-analysis/78aWqDEfG0QJ8U4Vy33mUz, 180187, 4
0.348, 0.754, 4, -7.661, 0, 0.0962, 0.121, 3.07e-05, 0.307, 0.764, 81.049, audio_features, 0lSd7M1gqvDt8DNdHenwDL, spotify:track:0lSd7M1gqvDt8DNdHenwDL, https://api.spotify.com/v1/tracks/0lSd7M1gqvDt8DNdHenwDL, https://api.spotify.com/v1/audio-analysis/0lSd7M1gqvDt8DNdHenwDL, 230184, 4
0.516, 0.567, 0, -8.943, 1, 0.0732, 0.449, 0.0252, 0.105, 0.436, 119.631, audio_features, 4pbYAek4ZnPNDlayqAvpRY, spotify:track:4pbYAek4ZnPNDlayqAvpRY, https://api.spotify.com/v1/tracks/4pbYAek4ZnPNDlayqAvpRY, https://api.spotify.com/v1/audio-analysis/4pbYAek4ZnPNDlayqAvpRY, 249387, 4
0.428, 0.957, 9, -3.201, 1, 0.0565, 6.53e-06, 0.0213, 0.0503, 0.467, 144.086, audio_features, 4coYVm83MTdcEKlWcbU4Zh, spotify:track:4coYVm83MTdcEKlWcbU4Zh, https://api.spotify.com/v1/tracks/4coYVm83MTdcEKlWcbU4Zh, https://api.spotify.com/v1/audio-analysis/4coYVm83MTdcEKlWcbU4Zh, 255627, 3
0.339, 0.974, 9, -2.007, 0, 0.232, 0.798, 0.00296, 0.363, 0.373, 76.126, audio_features, 3AI7BMmhcoNopWWrmpJPMa, spotify:track:3AI7BMmhcoNopWWrmpJPMa, https://api.spotify.com/v1/tracks/3AI7BMmhcoNopWWrmpJPMa, https://api.spotify.com/v1/audio-analysis/3AI7BMmhcoNopWWrmpJPMa, 149400, 4
0.344, 0.606, 9, -4.064, 0, 0.033, 0.458, 3.05e-06, 0.0737, 0.459, 80.595, audio_features, 1MUI7NFmVpEA7n3iKfE6Ow, spotify:track:1MUI7NFmVpEA7n3iKfE6Ow, https://api.spotify.com/v1/tracks/1MUI7NFmVpEA7n3iKfE6Ow, https://api.spotify.com/v1/audio-analysis/1MUI7NFmVpEA7n3iKfE6Ow, 184600, 4
0.193, 0.989, 9, -3.944, 1, 0.423, 0.0215, 0.317, 0.0652, 0.473, 184.119, audio_features, 0m8tnq77KFbRDWCKGR404P, spotify:track:0m8tnq77KFbRDWCKGR404P, https://api.spotify.com/v1/tracks/0m8tnq77KFbRDWCKGR404P, https://api.spotify.com/v1/audio-analysis/0m8tnq77KFbRDWCKGR404P, 108467, 4
0.469, 0.735, 7, -7.011, 1, 0.0395, 0.323, 6.35e-05, 0.372, 0.399, 93.924, audio_features, 03ZIYIkSXFEe8eKeG6qzE8, spotify:track:03ZIYIkSXFEe8eKeG6qzE8, https://api.spotify.com/v1/tracks/03ZIYIkSXFEe8eKeG6qzE8, https://api.spotify.com/v1/audio-analysis/03ZIYIkSXFEe8eKeG6qzE8, 220347, 4
0.296, 0.983, 9, -4.171, 0, 0.429, 0.0227, 0.000411, 0.122, 0.305, 151.922, audio_features, 4rYlKl0AI9uUCnFQXSmjFF, spotify:track:4rYlKl0AI9uUCnFQXSmjFF, https://api.spotify.com/v1/tracks/4rYlKl0AI9uUCnFQXSmjFF, https://api.spotify.com/v1/audio-analysis/4rYlKl0AI9uUCnFQXSmjFF, 197733, 4
0.653, 0.519, 2, -10.164, 1, 0.0497, 0.406, 0.0209, 0.101, 0.822, 98.883, audio_features, 1qRA5BS78u3gME0loMl9AA, spotify:track:1qRA5BS78u3gME0loMl9AA, https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA, https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA, 153693, 4
0.721, 0.521, 2, -8.123, 1, 0.0612, 0.0707, 0.00552, 0.127, 0.942, 123.118, audio_features, 1i6N76fftMZhijOzFQ5ZtL, spotify:track:1i6N76fftMZhijOzFQ5ZtL, https://api.spotify.com/v1/tracks/1i6N76fftMZhijOzFQ5ZtL, https://api.spotify.com/v1/audio-analysis/1i6N76fftMZhijOzFQ5ZtL, 261413, 4
0.795, 0.63, 10, -7.217, 0, 0.0841, 0.0419, 0.575, 0.0894, 0.785, 108.701, audio_features, 1sR4aKaHpLrc9u7g4ii90U, spotify:track:1sR4aKaHpLrc9u7g4ii90U, https://api.spotify.com/v1/tracks/1sR4aKaHpLrc9u7g4ii90U, https://api.spotify.com/v1/audio-analysis/1sR4aKaHpLrc9u7g4ii90U, 181107, 4
0.619, 0.579, 4, -9.307, 1, 0.0473, 0.0152, 6.4e-05, 0.0858, 0.69, 127.224, audio_features, 4alHo6RGd0D3OUbTPExTHN, spotify:track:4alHo6RGd0D3OUbTPExTHN, https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN, https://api.spotify.com/v1/audio-analysis/4alHo6RGd0D3OUbTPExTHN, 225627, 4
0.621, 0.901, 2, -5.396, 1, 0.0302, 0.17, 0, 0.0875, 0.744, 113.967, audio_features, 32lF1rsInDTdK6Av3KdfaY, spotify:track:32lF1rsInDTdK6Av3KdfaY, https://api.spotify.com/v1/tracks/32lF1rsInDTdK6Av3KdfaY, https://api.spotify.com/v1/audio-analysis/32lF1rsInDTdK6Av3KdfaY, 300773, 4
0.551, 0.788, 7, -10.594, 1, 0.0337, 0.339, 0.000582, 0.0945, 0.792, 124.995, audio_features, 2XYRxeXd56lzqTBzO41ARO, spotify:track:2XYRxeXd56lzqTBzO41ARO, https://api.spotify.com/v1/tracks/2XYRxeXd56lzqTBzO41ARO, https://api.spotify.com/v1/audio-analysis/2XYRxeXd56lzqTBzO41ARO, 185827, 4
0.467, 0.645, 1, -7.614, 0, 0.0364, 0.101, 0.00524, 0.144, 0.71, 127.947, audio_features, 4xONa2vsxsDJr4xZxc18I8, spotify:track:4xONa2vsxsDJr4xZxc18I8, https://api.spotify.com/v1/tracks/4xONa2vsxsDJr4xZxc18I8, https://api.spotify.com/v1/audio-analysis/4xONa2vsxsDJr4xZxc18I8, 201707, 3
0.613, 0.537, 2, -8.674, 1, 0.0327, 0.0648, 0.0142, 0.0695, 0.382, 126.843, audio_features, 3CLlffDgi9y70uC3JRQVZx, spotify:track:3CLlffDgi9y70uC3JRQVZx, https://api.spotify.com/v1/tracks/3CLlffDgi9y70uC3JRQVZx, https://api.spotify.com/v1/audio-analysis/3CLlffDgi9y70uC3JRQVZx, 216400, 4
0.466, 0.438, 4, -12.858, 1, 0.0608, 0.089, 5.62e-06, 0.113, 0.587, 193.1, audio_features, 6HA97v4wEGQ5TUClRM0XLc, spotify:track:6HA97v4wEGQ5TUClRM0XLc, https://api.spotify.com/v1/tracks/6HA97v4wEGQ5TUClRM0XLc, https://api.spotify.com/v1/audio-analysis/6HA97v4wEGQ5TUClRM0XLc, 233000, 4
0.611, 0.736, 5, -7.651, 1, 0.0443, 0.0876, 0.757, 0.0934, 0.544, 147.934, audio_features, 3vyKSb9sAdXl0kQ1KnS9fY, spotify:track:3vyKSb9sAdXl0kQ1KnS9fY, https://api.spotify.com/v1/tracks/3vyKSb9sAdXl0kQ1KnS9fY, https://api.spotify.com/v1/audio-analysis/3vyKSb9sAdXl0kQ1KnS9fY, 288307, 4
0.816, 0.757, 6, -4.303, 1, 0.039, 0.166, 0.0495, 0.105, 0.965, 114.971, audio_features, 4HnOQgOTzW5vDDLO0Jomvu, spotify:track:4HnOQgOTzW5vDDLO0Jomvu, https://api.spotify.com/v1/tracks/4HnOQgOTzW5vDDLO0Jomvu, https://api.spotify.com/v1/audio-analysis/4HnOQgOTzW5vDDLO0Jomvu, 163440, 4
0.446, 0.564, 5, -6.889, 1, 0.0626, 0.00873, 0.00145, 0.152, 0.276, 190.164, audio_features, 1XCXxmVOI6dgsaJV1njpcj, spotify:track:1XCXxmVOI6dgsaJV1njpcj, https://api.spotify.com/v1/tracks/1XCXxmVOI6dgsaJV1njpcj, https://api.spotify.com/v1/audio-analysis/1XCXxmVOI6dgsaJV1njpcj, 169673, 4
0.933, 0.769, 2, -6.944, 1, 0.0401, 0.282, 9.21e-05, 0.0344, 0.862, 108.196, audio_features, 60xfM8Za5Kd15uxwutXoq7, spotify:track:60xfM8Za5Kd15uxwutXoq7, https://api.spotify.com/v1/tracks/60xfM8Za5Kd15uxwutXoq7, https://api.spotify.com/v1/audio-analysis/60xfM8Za5Kd15uxwutXoq7, 347280, 4
0.8, 0.496, 11, -8.533, 1, 0.334, 0.42, 0, 0.178, 0.733, 90.916, audio_features, 7boGhDgnV8IWKVLzrEtzYQ, spotify:track:7boGhDgnV8IWKVLzrEtzYQ, https://api.spotify.com/v1/tracks/7boGhDgnV8IWKVLzrEtzYQ, https://api.spotify.com/v1/audio-analysis/7boGhDgnV8IWKVLzrEtzYQ, 261253, 4
0.89, 0.836, 2, -6.875, 1, 0.353, 0.0499, 0.0526, 0.107, 0.803, 102.058, audio_features, 4cX6e43OFHbCMTmuRsKiAe, spotify:track:4cX6e43OFHbCMTmuRsKiAe, https://api.spotify.com/v1/tracks/4cX6e43OFHbCMTmuRsKiAe, https://api.spotify.com/v1/audio-analysis/4cX6e43OFHbCMTmuRsKiAe, 234333, 4
0.831, 0.648, 0, -7.262, 1, 0.242, 0.0429, 0, 0.368, 0.355, 95.029, audio_features, 6IPbC7mZBSyBQLVOyoHWVh, spotify:track:6IPbC7mZBSyBQLVOyoHWVh, https://api.spotify.com/v1/tracks/6IPbC7mZBSyBQLVOyoHWVh, https://api.spotify.com/v1/audio-analysis/6IPbC7mZBSyBQLVOyoHWVh, 250453, 4
0.639, 0.93, 2, -4.482, 1, 0.387, 0.00412, 0, 0.196, 0.791, 90.087, audio_features, 6gw0VbU7mFGCFnpKS0CbYU, spotify:track:6gw0VbU7mFGCFnpKS0CbYU, https://api.spotify.com/v1/tracks/6gw0VbU7mFGCFnpKS0CbYU, https://api.spotify.com/v1/audio-analysis/6gw0VbU7mFGCFnpKS0CbYU, 227720, 4
0.362, 0.649, 3, -7.094, 1, 0.0348, 0.132, 0.0113, 0.0596, 0.143, 111.697, audio_features, 5g7rJvWYVrloJZwKiShqlS, spotify:track:5g7rJvWYVrloJZwKiShqlS, https://api.spotify.com/v1/tracks/5g7rJvWYVrloJZwKiShqlS, https://api.spotify.com/v1/audio-analysis/5g7rJvWYVrloJZwKiShqlS, 278373, 4
